task_number	 question_number	 questionnaire_name	 question_nameeeeeeeeeeeee	 question_response	 attempt	 study_name	 session_id
4	4	selfimages1	si1cogaffRich	6	1	jiang.selfother1	10296064
4	5	selfimages1	si1valNorth	6	1	jiang.selfother1	10296064
4	5	selfimages1	si1valNorthrt	8316	1	jiang.selfother1	10296064
4	6	selfimages1	si1cogaffNorthrt	6468	1	jiang.selfother1	10296064
4	6	selfimages1	si1cogaffNorth	6	1	jiang.selfother1	10296064
6	1001	iatselfcog	block3Cond	Thinking/Other,Feeling/Self	1	jiang.selfother1	10296064
6	1002	iatselfcog	feedback	Your data suggest a moderate automatic association for Other with Feeling and Self with Thinking.	1	jiang.selfother1	10296064
6	1003	iatselfcog	d	0.53	1	jiang.selfother1	10296064
2	0	realstart	commitrt	32545	1	jiang.selfother1	10296070
2	0	realstart	commit	I will complete this study with my full attention	1	jiang.selfother1	10296070
4	1	otherimages2	oi2choose	2	1	jiang.selfother1	10296070
4	1	otherimages2	oi2choosert	47787	1	jiang.selfother1	10296070
4	2	otherimages2	oi2scale	4	1	jiang.selfother1	10296070
4	2	otherimages2	oi2scalert	49607	1	jiang.selfother1	10296070
4	3	otherimages2	oi2valNorth	5	1	jiang.selfother1	10296070
4	3	otherimages2	oi2valNorthrt	7029	1	jiang.selfother1	10296070
4	4	otherimages2	oi2cogaffNorthrt	42414	1	jiang.selfother1	10296070
4	4	otherimages2	oi2cogaffNorth	6	1	jiang.selfother1	10296070
4	5	otherimages2	oi2valRichrt	9191	1	jiang.selfother1	10296070
4	5	otherimages2	oi2valRich	5	1	jiang.selfother1	10296070
4	6	otherimages2	oi2cogaffRichrt	57434	1	jiang.selfother1	10296070
4	6	otherimages2	oi2cogaffRich	3	1	jiang.selfother1	10296070
6	1001	iatselfcog	block3Cond	Feeling/Other,Thinking/Self	1	jiang.selfother1	10296070
6	1002	iatselfcog	feedback	Your data suggest a slight automatic association for Other with Feeling and Self with Thinking.	1	jiang.selfother1	10296070
6	1003	iatselfcog	d	0.17	1	jiang.selfother1	10296070
2	0	realstart	commitrt	33173	1	jiang.selfother1	10296086
2	0	realstart	commit	I will complete this study with my full attention.	1	jiang.selfother1	10296086
4	1	otherwords1	ow1choosert	70885	1	jiang.selfother1	10296086
4	1	otherwords1	ow1choose	1	1	jiang.selfother1	10296086
4	2	otherwords1	ow1scalert	4866	1	jiang.selfother1	10296086
4	2	otherwords1	ow1scale	5	1	jiang.selfother1	10296086
4	3	otherwords1	ow1valmaple	7	1	jiang.selfother1	10296086
4	3	otherwords1	ow1valmaplert	4100	1	jiang.selfother1	10296086
4	4	otherwords1	ow1cogaffmaplert	6875	1	jiang.selfother1	10296086
4	4	otherwords1	ow1cogaffmaple	5	1	jiang.selfother1	10296086
4	5	otherwords1	ow1valoak	7	1	jiang.selfother1	10296086
4	5	otherwords1	ow1valoakrt	7755	1	jiang.selfother1	10296086
4	6	otherwords1	ow1cogaffoakrt	4891	1	jiang.selfother1	10296086
4	6	otherwords1	ow1cogaffoak	6	1	jiang.selfother1	10296086
6	1001	iatselfcog	block3Cond	Feeling/Other,Thinking/Self	1	jiang.selfother1	10296086
6	1002	iatselfcog	feedback	Your data suggest a moderate automatic association for Other with Thinking and Self with Feeling.	1	jiang.selfother1	10296086
6	1003	iatselfcog	d	-0.44	1	jiang.selfother1	10296086
2	0	realstart	commitrt	46254	1	jiang.selfother1	10296087
2	0	realstart	commit	I will complete this study with my full attention.	1	jiang.selfother1	10296087
4	1	otherimages1	oi1choosert	13753	1	jiang.selfother1	10296087
4	1	otherimages1	oi1choose	1	1	jiang.selfother1	10296087
4	2	otherimages1	oi1scalert	6146	1	jiang.selfother1	10296087
4	2	otherimages1	oi1scale	6	1	jiang.selfother1	10296087
4	3	otherimages1	oi1valRichrt	7465	1	jiang.selfother1	10296087
4	3	otherimages1	oi1valRich	6	1	jiang.selfother1	10296087
4	4	otherimages1	oi1cogaffRichrt	18562	1	jiang.selfother1	10296087
4	4	otherimages1	oi1cogaffRich	1	1	jiang.selfother1	10296087
4	5	otherimages1	oi1valNorth	5	1	jiang.selfother1	10296087
4	5	otherimages1	oi1valNorthrt	7942	1	jiang.selfother1	10296087
4	6	otherimages1	oi1cogaffNorthrt	14237	1	jiang.selfother1	10296087
4	6	otherimages1	oi1cogaffNorth	7	1	jiang.selfother1	10296087
6	1001	iatselfcog	block3Cond	Feeling/Other,Thinking/Self	1	jiang.selfother1	10296087
6	1002	iatselfcog	feedback	Your data suggest a moderate automatic association for Other with Thinking and Self with Feeling.	1	jiang.selfother1	10296087
6	1003	iatselfcog	d	-0.51	1	jiang.selfother1	10296087
2	0	realstart	commitrt	41920	1	jiang.selfother1	10296089
2	0	realstart	commit	I will complete this study with my full attention.	1	jiang.selfother1	10296089
4	1	otherimages1	oi1choosert	354200	1	jiang.selfother1	10296089
4	1	otherimages1	oi1choose	2	1	jiang.selfother1	10296089
4	2	otherimages1	oi1scalert	24658	1	jiang.selfother1	10296089
4	2	otherimages1	oi1scale	3	1	jiang.selfother1	10296089
4	3	otherimages1	oi1valRichrt	12069	1	jiang.selfother1	10296089
4	3	otherimages1	oi1valRich	3	1	jiang.selfother1	10296089
4	4	otherimages1	oi1cogaffRichrt	68106	1	jiang.selfother1	10296089
4	4	otherimages1	oi1cogaffRich	4	1	jiang.selfother1	10296089
4	5	otherimages1	oi1valNorthrt	15966	1	jiang.selfother1	10296089
4	5	otherimages1	oi1valNorth	7	1	jiang.selfother1	10296089
4	6	otherimages1	oi1cogaffNorthrt	6860	1	jiang.selfother1	10296089
4	6	otherimages1	oi1cogaffNorth	7	1	jiang.selfother1	10296089
6	1001	iatselfcog	block3Cond	Thinking/Other,Feeling/Self	1	jiang.selfother1	10296089
6	1002	iatselfcog	feedback	Your data suggest a strong automatic association for Other with Thinking and Self with Feeling.	1	jiang.selfother1	10296089
6	1003	iatselfcog	d	-0.73	1	jiang.selfother1	10296089
2	0	realstart	commitrt	34836	1	jiang.selfother1	10296105
2	0	realstart	commit	i willl complete this study with my full attention.	1	jiang.selfother1	10296105
4	1	selfimages2	si2choose	2	1	jiang.selfother1	10296105
4	1	selfimages2	si2choosert	33224	1	jiang.selfother1	10296105
4	2	selfimages2	si2scale	2	1	jiang.selfother1	10296105
4	2	selfimages2	si2scalert	17881	1	jiang.selfother1	10296105
4	3	selfimages2	si2valNorthrt	24977	1	jiang.selfother1	10296105
4	3	selfimages2	si2valNorth	4	1	jiang.selfother1	10296105
4	4	selfimages2	si2cogaffNorthrt	27138	1	jiang.selfother1	10296105
4	4	selfimages2	si2cogaffNorth	6	1	jiang.selfother1	10296105
4	5	selfimages2	si2valRich	4	1	jiang.selfother1	10296105
4	5	selfimages2	si2valRichrt	6793	1	jiang.selfother1	10296105
4	6	selfimages2	si2cogaffRichrt	4914	1	jiang.selfother1	10296105
4	6	selfimages2	si2cogaffRich	5	1	jiang.selfother1	10296105
6	1001	iatselfcog	block3Cond	Thinking/Other,Feeling/Self	1	jiang.selfother1	10296105
6	1002	iatselfcog	feedback	Your data suggest little or no automatic association between Self and Other with Thinking and Feeling.	1	jiang.selfother1	10296105
6	1003	iatselfcog	d	0.02	1	jiang.selfother1	10296105
2	0	realstart	commitrt	17967	1	jiang.selfother1	10296114
2	0	realstart	commit	I will complete this study with my full attention.	1	jiang.selfother1	10296114
4	1	otherwords2	ow2choosert	61032	1	jiang.selfother1	10296114
4	1	otherwords2	ow2choose	2	1	jiang.selfother1	10296114
4	2	otherwords2	ow2scalert	17614	1	jiang.selfother1	10296114
4	2	otherwords2	ow2scale	3	1	jiang.selfother1	10296114
4	3	otherwords2	ow2valoak	4	1	jiang.selfother1	10296114
4	3	otherwords2	ow2valoakrt	12711	1	jiang.selfother1	10296114
4	4	otherwords2	ow2cogaffoakrt	20532	1	jiang.selfother1	10296114
4	4	otherwords2	ow2cogaffoak	6	1	jiang.selfother1	10296114
4	5	otherwords2	ow2valmaple	4	1	jiang.selfother1	10296114
4	5	otherwords2	ow2valmaplert	8716	1	jiang.selfother1	10296114
4	6	otherwords2	ow2cogaffmaplert	33345	1	jiang.selfother1	10296114
4	6	otherwords2	ow2cogaffmaple	3	1	jiang.selfother1	10296114
6	1001	iatselfcog	block3Cond	Feeling/Other,Thinking/Self	1	jiang.selfother1	10296114
6	1002	iatselfcog	feedback	Your data suggest a moderate automatic association for Other with Thinking and Self with Feeling.	1	jiang.selfother1	10296114
6	1003	iatselfcog	d	-0.45	1	jiang.selfother1	10296114
2	0	realstart	commitrt	21146	1	jiang.selfother1	10296119
2	0	realstart	commit	I will complete the study with my full attention.	1	jiang.selfother1	10296119
4	1	selfimages2	si2choose	2	1	jiang.selfother1	10296119
4	1	selfimages2	si2choosert	48389	1	jiang.selfother1	10296119
4	2	selfimages2	si2scale	4	1	jiang.selfother1	10296119
4	2	selfimages2	si2scalert	5774	1	jiang.selfother1	10296119
4	3	selfimages2	si2valNorth	6	1	jiang.selfother1	10296119
4	3	selfimages2	si2valNorthrt	15752	1	jiang.selfother1	10296119
4	4	selfimages2	si2cogaffNorthrt	12982	1	jiang.selfother1	10296119
4	4	selfimages2	si2cogaffNorth	5	1	jiang.selfother1	10296119
4	5	selfimages2	si2valRichrt	8433	1	jiang.selfother1	10296119
4	5	selfimages2	si2valRich	6	1	jiang.selfother1	10296119
4	6	selfimages2	si2cogaffRichrt	5005	1	jiang.selfother1	10296119
4	6	selfimages2	si2cogaffRich	5	1	jiang.selfother1	10296119
6	1001	iatselfcog	block3Cond	Thinking/Other,Feeling/Self	1	jiang.selfother1	10296119
6	1002	iatselfcog	feedback	Your data suggest a strong automatic association for Other with Thinking and Self with Feeling.	1	jiang.selfother1	10296119
6	1003	iatselfcog	d	-0.81	1	jiang.selfother1	10296119
2	0	realstart	commit	"I will complete this study with my full attention."	1	jiang.selfother1	10296122
2	0	realstart	commitrt	2171871	1	jiang.selfother1	10296122
4	1	otherimages2	oi2choosert	55286	1	jiang.selfother1	10296122
4	1	otherimages2	oi2choose	1	1	jiang.selfother1	10296122
4	2	otherimages2	oi2scale	4	1	jiang.selfother1	10296122
4	2	otherimages2	oi2scalert	25998	1	jiang.selfother1	10296122
4	3	otherimages2	oi2valNorthrt	10325	1	jiang.selfother1	10296122
4	3	otherimages2	oi2valNorth	6	1	jiang.selfother1	10296122
4	4	otherimages2	oi2cogaffNorth	6	1	jiang.selfother1	10296122
4	4	otherimages2	oi2cogaffNorthrt	28009	1	jiang.selfother1	10296122
4	5	otherimages2	oi2valRich	3	1	jiang.selfother1	10296122
4	5	otherimages2	oi2valRichrt	19354	1	jiang.selfother1	10296122
4	6	otherimages2	oi2cogaffRich	6	1	jiang.selfother1	10296122
4	6	otherimages2	oi2cogaffRichrt	19881	1	jiang.selfother1	10296122
6	1001	iatselfcog	block3Cond	Thinking/Other,Feeling/Self	1	jiang.selfother1	10296122
6	1002	iatselfcog	feedback	Your data suggest a strong automatic association for Other with Feeling and Self with Thinking.	1	jiang.selfother1	10296122
6	1003	iatselfcog	d	0.74	1	jiang.selfother1	10296122
2	0	realstart	commitrt	29193	1	jiang.selfother1	10296124
2	0	realstart	commit	I will complete this study with my full attention	1	jiang.selfother1	10296124
4	1	selfwords1	sw1choosert	42030	1	jiang.selfother1	10296124
4	1	selfwords1	sw1choose	1	1	jiang.selfother1	10296124
4	2	selfwords1	sw1scalert	11888	1	jiang.selfother1	10296124
4	2	selfwords1	sw1scale	4	1	jiang.selfother1	10296124
4	3	selfwords1	sw1valmaplert	13137	1	jiang.selfother1	10296124
4	3	selfwords1	sw1valmaple	6	1	jiang.selfother1	10296124
4	4	selfwords1	sw1cogaffmaplert	24938	1	jiang.selfother1	10296124
4	4	selfwords1	sw1cogaffmaple	2	1	jiang.selfother1	10296124
4	5	selfwords1	sw1valoakrt	6882	1	jiang.selfother1	10296124
4	5	selfwords1	sw1valoak	6	1	jiang.selfother1	10296124
4	6	selfwords1	sw1cogaffoakrt	3946	1	jiang.selfother1	10296124
4	6	selfwords1	sw1cogaffoak	6	1	jiang.selfother1	10296124
6	1001	iatselfcog	block3Cond	Feeling/Other,Thinking/Self	1	jiang.selfother1	10296124
6	1002	iatselfcog	feedback	Your data suggest a moderate automatic association for Other with Thinking and Self with Feeling.	1	jiang.selfother1	10296124
6	1003	iatselfcog	d	-0.51	1	jiang.selfother1	10296124
2	0	realstart	commit	I will complete this study with my full attention.	1	jiang.selfother1	10296125
2	0	realstart	commitrt	49960	1	jiang.selfother1	10296125
4	1	otherwords1	ow1choose	2	1	jiang.selfother1	10296125
4	1	otherwords1	ow1choosert	57230	1	jiang.selfother1	10296125
4	2	otherwords1	ow1scalert	17394	1	jiang.selfother1	10296125
4	2	otherwords1	ow1scale	3	1	jiang.selfother1	10296125
4	3	otherwords1	ow1valmaple	7	1	jiang.selfother1	10296125
4	3	otherwords1	ow1valmaplert	7799	1	jiang.selfother1	10296125
4	4	otherwords1	ow1cogaffmaplert	14472	1	jiang.selfother1	10296125
4	4	otherwords1	ow1cogaffmaple	6	1	jiang.selfother1	10296125
4	5	otherwords1	ow1valoak	7	1	jiang.selfother1	10296125
4	5	otherwords1	ow1valoakrt	10708	1	jiang.selfother1	10296125
4	6	otherwords1	ow1cogaffoakrt	11710	1	jiang.selfother1	10296125
4	6	otherwords1	ow1cogaffoak	6	1	jiang.selfother1	10296125
6	1001	iatselfcog	block3Cond	Feeling/Other,Thinking/Self	1	jiang.selfother1	10296125
6	1002	iatselfcog	feedback	Your data suggest a slight automatic association for Other with Thinking and Self with Feeling.	1	jiang.selfother1	10296125
6	1003	iatselfcog	d	-0.28	1	jiang.selfother1	10296125
2	0	realstart	commitrt	43243	1	jiang.selfother1	10296127
2	0	realstart	commit	I will complete this study with my full attention	1	jiang.selfother1	10296127
4	1	selfwords1	sw1choosert	76917	1	jiang.selfother1	10296127
4	1	selfwords1	sw1choose	1	1	jiang.selfother1	10296127
4	2	selfwords1	sw1scalert	14533	1	jiang.selfother1	10296127
4	2	selfwords1	sw1scale	5	1	jiang.selfother1	10296127
4	3	selfwords1	sw1valmaplert	21663	1	jiang.selfother1	10296127
4	3	selfwords1	sw1valmaple	6	1	jiang.selfother1	10296127
4	4	selfwords1	sw1cogaffmaplert	37600	1	jiang.selfother1	10296127
4	4	selfwords1	sw1cogaffmaple	5	1	jiang.selfother1	10296127
4	5	selfwords1	sw1valoakrt	20650	1	jiang.selfother1	10296127
4	5	selfwords1	sw1valoak	6	1	jiang.selfother1	10296127
4	6	selfwords1	sw1cogaffoakrt	9570	1	jiang.selfother1	10296127
4	6	selfwords1	sw1cogaffoak	5	1	jiang.selfother1	10296127
6	1001	iatselfcog	block3Cond	Thinking/Other,Feeling/Self	1	jiang.selfother1	10296127
6	1002	iatselfcog	feedback	Your data suggest a slight automatic association for Other with Thinking and Self with Feeling.	1	jiang.selfother1	10296127
6	1003	iatselfcog	d	-0.19	1	jiang.selfother1	10296127
2	0	realstart	commitrt	32064	1	jiang.selfother1	10296130
2	0	realstart	commit	I will complete this study with my full attention.	1	jiang.selfother1	10296130
4	1	selfwords1	sw1choose	1	1	jiang.selfother1	10296130
4	1	selfwords1	sw1choosert	76236	1	jiang.selfother1	10296130
4	2	selfwords1	sw1scale	4	1	jiang.selfother1	10296130
4	2	selfwords1	sw1scalert	14073	1	jiang.selfother1	10296130
4	3	selfwords1	sw1valmaple	6	1	jiang.selfother1	10296130
4	3	selfwords1	sw1valmaplert	16572	1	jiang.selfother1	10296130
4	4	selfwords1	sw1cogaffmaple	3	1	jiang.selfother1	10296130
4	4	selfwords1	sw1cogaffmaplert	32330	1	jiang.selfother1	10296130
4	5	selfwords1	sw1valoak	3	1	jiang.selfother1	10296130
4	5	selfwords1	sw1valoakrt	12749	1	jiang.selfother1	10296130
4	6	selfwords1	sw1cogaffoak	1	1	jiang.selfother1	10296130
4	6	selfwords1	sw1cogaffoakrt	8470	1	jiang.selfother1	10296130
6	1001	iatselfcog	block3Cond	Thinking/Other,Feeling/Self	1	jiang.selfother1	10296130
6	1002	iatselfcog	feedback	Your data suggest little or no automatic association between Self and Other with Thinking and Feeling.	1	jiang.selfother1	10296130
6	1003	iatselfcog	d	0.05	1	jiang.selfother1	10296130
2	0	realstart	commitrt	20993	1	jiang.selfother1	10296141
2	0	realstart	commit	I will complete this study with my full attention	1	jiang.selfother1	10296141
4	1	otherimages2	oi2choosert	32077	1	jiang.selfother1	10296141
4	1	otherimages2	oi2choose	2	1	jiang.selfother1	10296141
4	2	otherimages2	oi2scalert	9285	1	jiang.selfother1	10296141
4	2	otherimages2	oi2scale	2	1	jiang.selfother1	10296141
4	3	otherimages2	oi2valNorthrt	8453	1	jiang.selfother1	10296141
4	3	otherimages2	oi2valNorth	5	1	jiang.selfother1	10296141
4	4	otherimages2	oi2cogaffNorthrt	14521	1	jiang.selfother1	10296141
4	4	otherimages2	oi2cogaffNorth	7	1	jiang.selfother1	10296141
4	5	otherimages2	oi2valRichrt	12345	1	jiang.selfother1	10296141
4	5	otherimages2	oi2valRich	7	1	jiang.selfother1	10296141
4	6	otherimages2	oi2cogaffRichrt	13854	1	jiang.selfother1	10296141
4	6	otherimages2	oi2cogaffRich	4	1	jiang.selfother1	10296141
6	1001	iatselfcog	block3Cond	Thinking/Other,Feeling/Self	1	jiang.selfother1	10296141
6	1002	iatselfcog	feedback	Your data suggest a moderate automatic association for Other with Thinking and Self with Feeling.	1	jiang.selfother1	10296141
6	1003	iatselfcog	d	-0.39	1	jiang.selfother1	10296141
2	0	realstart	commitrt	35674	1	jiang.selfother1	10296143
2	0	realstart	commit	"I will complete this study with my full attention."	1	jiang.selfother1	10296143
4	1	selfwords2	sw2choose	1	1	jiang.selfother1	10296143
4	1	selfwords2	sw2choosert	71784	1	jiang.selfother1	10296143
4	2	selfwords2	sw2scalert	13074	1	jiang.selfother1	10296143
4	2	selfwords2	sw2scale	5	1	jiang.selfother1	10296143
4	3	selfwords2	sw2valoakrt	15655	1	jiang.selfother1	10296143
4	3	selfwords2	sw2valoak	5	1	jiang.selfother1	10296143
4	4	selfwords2	sw2cogaffoakrt	30147	1	jiang.selfother1	10296143
4	4	selfwords2	sw2cogaffoak	5	1	jiang.selfother1	10296143
4	5	selfwords2	sw2valmaplert	10304	1	jiang.selfother1	10296143
4	5	selfwords2	sw2valmaple	4	1	jiang.selfother1	10296143
4	6	selfwords2	sw2cogaffmaplert	10572	1	jiang.selfother1	10296143
4	6	selfwords2	sw2cogaffmaple	5	1	jiang.selfother1	10296143
6	1001	iatselfcog	block3Cond	Thinking/Other,Feeling/Self	1	jiang.selfother1	10296143
6	1002	iatselfcog	feedback	Your data suggest a moderate automatic association for Other with Thinking and Self with Feeling.	1	jiang.selfother1	10296143
6	1003	iatselfcog	d	-0.50	1	jiang.selfother1	10296143
2	0	realstart	commitrt	21627	1	jiang.selfother1	10296151
2	0	realstart	commit	I will complete this study with my full attention	1	jiang.selfother1	10296151
4	1	otherimages1	oi1choose	2	1	jiang.selfother1	10296151
4	1	otherimages1	oi1choosert	26897	1	jiang.selfother1	10296151
4	2	otherimages1	oi1scalert	8432	1	jiang.selfother1	10296151
4	2	otherimages1	oi1scale	-999	1	jiang.selfother1	10296151
4	3	otherimages1	oi1valRichrt	20409	1	jiang.selfother1	10296151
4	3	otherimages1	oi1valRich	5	1	jiang.selfother1	10296151
4	4	otherimages1	oi1cogaffRichrt	16504	1	jiang.selfother1	10296151
4	4	otherimages1	oi1cogaffRich	5	1	jiang.selfother1	10296151
4	5	otherimages1	oi1valNorthrt	8719	1	jiang.selfother1	10296151
4	5	otherimages1	oi1valNorth	5	1	jiang.selfother1	10296151
4	6	otherimages1	oi1cogaffNorthrt	5230	1	jiang.selfother1	10296151
4	6	otherimages1	oi1cogaffNorth	5	1	jiang.selfother1	10296151
6	1001	iatselfcog	block3Cond	Thinking/Other,Feeling/Self	1	jiang.selfother1	10296151
6	1002	iatselfcog	feedback	Your data suggest little or no automatic association between Self and Other with Thinking and Feeling.	1	jiang.selfother1	10296151
6	1003	iatselfcog	d	0.04	1	jiang.selfother1	10296151
2	0	realstart	commitrt	26683	1	jiang.selfother1	10296152
2	0	realstart	commit	i will complete this study with my full attention	1	jiang.selfother1	10296152
4	1	otherimages2	oi2choose	2	1	jiang.selfother1	10296152
4	1	otherimages2	oi2choosert	18030	1	jiang.selfother1	10296152
4	2	otherimages2	oi2scale	2	1	jiang.selfother1	10296152
4	2	otherimages2	oi2scalert	10211	1	jiang.selfother1	10296152
4	3	otherimages2	oi2valNorthrt	8311	1	jiang.selfother1	10296152
4	3	otherimages2	oi2valNorth	6	1	jiang.selfother1	10296152
4	4	otherimages2	oi2cogaffNorth	7	1	jiang.selfother1	10296152
4	4	otherimages2	oi2cogaffNorthrt	14957	1	jiang.selfother1	10296152
4	5	otherimages2	oi2valRich	6	1	jiang.selfother1	10296152
